Test_Time	DateTime	Step_Time	Step_Index	Cycle_Index	Current	Voltage	Charge_Capacity	Discharge_Capacity	Charge_Energy	Discharge_Energy	dV/dt	Internal_Resistance	Temperature
380392.1893	1523963225	301.502	3	105	5.8299599	3.5119982	0.48773906	6.83E-07	1.6676682	1.44E-06	0.000343323	0.015360863	37.70874289
380397.2095	1523963230	306.5222	3	105	5.8307877	3.5134058	0.49590224	6.83E-07	1.6963438	1.44E-06	2.86E-05	0.015360863	37.73051757
380402.2097	1523963235	311.5224	3	105	5.8298569	3.51513	0.50399125	6.83E-07	1.7247709	1.44E-06	0.000546455	0.015360863	37.76041
380407.2352	1523963240	316.5479	3	105	5.8291168	3.5165462	0.5121085	6.83E-07	1.7533098	1.44E-06	0.000292778	0.015360863	37.772449
380412.2608	1523963245	321.5735	3	105	5.8314819	3.5181761	0.52026474	6.83E-07	1.7819982	1.44E-06	0.000329018	0.015360863	37.826015
380417.2856	1523963250	326.5983	3	105	5.8304939	3.5196056	0.52839041	6.83E-07	1.8105913	1.44E-06	0.000323296	0.015360863	37.93854676
380422.3054	1523963255	331.6181	3	105	5.8309479	3.5212622	0.53652525	6.83E-07	1.8392295	1.44E-06	0.000351906	0.015360863	37.93066016
380427.3289	1523963260	336.6416	3	105	5.8309174	3.5227289	0.54467779	6.83E-07	1.8679426	1.44E-06	0.00032711	0.015360863	37.977287
380432.3447	1523963265	341.6574	3	105	5.828907	3.52423	0.55277014	6.83E-07	1.8964565	1.44E-06	0.0004673	0.015360863	37.99022674
380437.3616	1523963270	346.6743	3	105	5.830452	3.5256701	0.56091166	6.83E-07	1.9251564	1.44E-06	0.000332832	0.015360863	38.089794
380442.3742	1523963275	351.6869	3	105	5.8290596	3.5275993	0.56900644	6.83E-07	1.9537044	1.44E-06	0.000372887	0.015360863	38.10538869
380447.3975	1523963280	356.7102	3	105	5.830513	3.5292597	0.57717818	6.83E-07	1.982537	1.44E-06	0.000486374	0.015360863	38.14332124
380452.4081	1523963285	361.7208	3	105	5.8293114	3.5307388	0.58526814	6.83E-07	2.0110943	1.44E-06	0.000145912	0.015360863	38.181068
380457.4256	1523963291	366.7383	3	105	5.829422	3.5325127	0.59338313	6.83E-07	2.0397532	1.44E-06	0.000432014	0.015360863	38.19873765
380460.2169	1523963293	369.5296	3	105	5.8333397	3.5333033	0.59792805	6.83E-07	2.0558097	1.44E-06	0.000432014	0.015360863	38.230824
380460.2552	1523963293	0.0158	4	105	-0.005764008	3.4423056	0.59794909	6.83E-07	2.0558844	1.44E-06	0.000173569	0.015360863	38.23111556
380460.3908	1523963293	0.1514	4	105	1.0505714	3.4525309	0.59794909	6.83E-07	2.0558844	1.44E-06	0.000173569	0.015360863	38.23214783
380460.5021	1523963294	0.2627	4	105	1.9316711	3.4647608	0.59794909	6.83E-07	2.0558844	1.44E-06	0.000173569	0.015360863	38.23299512
380460.5952	1523963294	0.3558	4	105	2.6796722	3.4755688	0.59794909	6.83E-07	2.0558844	1.44E-06	0.000173569	0.015360863	38.23370385
380460.6767	1523963294	0.4373	4	105	3.2968025	3.4857712	0.59794909	6.83E-07	2.0558844	1.44E-06	0.000173569	0.015360863	38.23432428
380460.7945	1523963294	0.5551	4	105	4.223793	3.5001698	0.59794909	6.83E-07	2.0558844	1.44E-06	0.000173569	0.015360863	38.23522105
380465.8201	1523963299	5.5807	4	105	4.3985252	3.499382	0.60438704	6.83E-07	2.0784192	1.44E-06	-0.000704765	0.015360863	38.273479
380470.8352	1523963304	10.5958	4	105	4.3990479	3.496623	0.61054063	6.83E-07	2.0999439	1.44E-06	-0.000529289	0.015360863	38.326225
380475.8424	1523963309	15.603	4	105	4.3994446	3.4953785	0.61663908	6.83E-07	2.1212635	1.44E-06	-0.00020504	0.015360863	38.334282
380480.844	1523963314	20.6046	4	105	4.3996048	3.4947128	0.62276781	6.83E-07	2.1426833	1.44E-06	-0.000230789	0.015360863	38.3391489
380485.8592	1523963319	25.6198	4	105	4.3989716	3.4946842	0.62889677	6.83E-07	2.1641021	1.44E-06	-3.34E-05	0.015360863	38.39099797
380490.8665	1523963324	30.6271	4	105	4.4006653	3.4949398	0.63502085	6.83E-07	2.1855044	1.44E-06	-3.05E-05	0.015360863	38.391144
380495.892	1523963329	35.6526	4	105	4.4001465	3.4954901	0.64113766	6.83E-07	2.2068839	1.44E-06	-6.68E-06	0.015360863	38.39396994
380500.8969	1523963334	40.6575	4	105	4.3988876	3.4961615	0.64726043	6.83E-07	2.2282879	1.44E-06	0.000148773	0.015360863	38.40729073
380505.9106	1523963339	45.6712	4	105	4.3994675	3.497117	0.65340114	6.83E-07	2.2497594	1.44E-06	0.000208855	0.015360863	38.36937
380510.9377	1523963344	50.6983	4	105	4.3985825	3.4979296	0.65952623	6.83E-07	2.2711816	1.44E-06	0.000227928	0.015360863	38.370663
380515.9686	1523963349	55.7292	4	105	4.4007454	3.4988956	0.66569096	6.83E-07	2.2927485	1.44E-06	0.000216484	0.015360863	38.33292475
380520.9991	1523963354	60.7597	4	105	4.401104	3.4999247	0.67183471	6.83E-07	2.3142478	1.44E-06	0.000157356	0.015360863	38.369728
380525.9992	1523963359	65.7598	4	105	4.3992386	3.5009556	0.67794406	6.83E-07	2.3356335	1.44E-06	3.05E-05	0.015360863	38.37403491
380531.0231	1523963364	70.7837	4	105	4.4007568	3.5020781	0.68409032	6.83E-07	2.3571548	1.44E-06	0.000293732	0.015360863	38.32318201
380536.0416	1523963369	75.8022	4	105	4.3994751	3.503233	0.69021523	6.83E-07	2.3786082	1.44E-06	0.000273705	0.015360863	38.36708713
380541.0583	1523963374	80.8189	4	105	4.3997383	3.5042772	0.6963619	6.83E-07	2.4001448	1.44E-06	0.000124931	0.015360863	38.33836457
380546.0848	1523963379	85.8454	4	105	4.4001999	3.5055962	0.70248777	6.83E-07	2.4216158	1.44E-06	0.000139236	0.015360863	38.3283882
380551.1097	1523963384	90.8703	4	105	4.4004822	3.5066957	0.70864892	6.83E-07	2.4432175	1.44E-06	0.000224113	0.015360863	38.32952498
380556.1353	1523963389	95.8959	4	105	4.400486	3.5079432	0.71479189	6.83E-07	2.4647624	1.44E-06	0.000314713	0.015360863	38.38940681
380561.1483	1523963394	100.9089	4	105	4.400116	3.5089502	0.72090179	6.83E-07	2.4861984	1.44E-06	0.000273705	0.015360863	38.345684
380566.1593	1523963399	105.9199	4	105	4.4011803	3.5102272	0.7270422	6.83E-07	2.5077491	1.44E-06	0.000347137	0.015360863	38.296871
380571.1826	1523963404	110.9432	4	105	4.4005051	3.5114899	0.73318559	6.83E-07	2.5293176	1.44E-06	0.000308037	0.015360863	38.36894457
380576.1889	1523963409	115.9495	4	105	4.4002457	3.5127182	0.73930508	6.83E-07	2.5508099	1.44E-06	0.000144005	0.015360863	38.331791
380581.1977	1523963414	120.9583	4	105	4.4008331	3.5139503	0.74541533	6.83E-07	2.5722768	1.44E-06	0.000184059	0.015360863	38.36801028
380586.2032	1523963419	125.9638	4	105	4.4003906	3.5151033	0.75153899	6.83E-07	2.5937986	1.44E-06	0.000221252	0.015360863	38.365944
380591.2104	1523963424	130.971	4	105	4.3982887	3.5163994	0.75763595	6.83E-07	2.6152344	1.44E-06	0.00036335	0.015360863	38.33815056
380596.2282	1523963429	135.9888	4	105	4.3993073	3.5177784	0.76379329	6.83E-07	2.6368902	1.44E-06	0.000195503	0.015360863	38.36219
380601.2528	1523963434	141.0134	4	105	4.3977661	3.5189896	0.76993948	6.83E-07	2.6585147	1.44E-06	0.000343323	0.015360863	38.38996845
380606.2731	1523963439	146.0337	4	105	4.4006767	3.5203543	0.77607447	6.83E-07	2.6801081	1.44E-06	0.000305176	0.015360863	38.39617888
380611.2857	1523963444	151.0463	4	105	4.4022064	3.5217018	0.7821874	6.83E-07	2.7016318	1.44E-06	0.000305176	0.015360863	38.39016312
380616.3017	1523963449	156.0623	4	105	4.4014206	3.5230398	0.78832382	6.83E-07	2.7232468	1.44E-06	0.00038147	0.015360863	38.38904602
380621.3137	1523963454	161.0743	4	105	4.4006233	3.5245514	0.79445529	6.83E-07	2.744853	1.44E-06	0.000429153	0.015360863	38.34454389
380626.3337	1523963459	166.0943	4	105	4.4006004	3.5260124	0.80059725	6.83E-07	2.7665048	1.44E-06	0.000368118	0.015360863	38.38640917
380631.3366	1523963464	171.0972	4	105	4.4003258	3.5275316	0.80669934	6.83E-07	2.7880249	1.44E-06	0.000184059	0.015360863	38.366505
380636.3589	1523963469	176.1195	4	105	4.4001312	3.5288372	0.81285423	6.83E-07	2.8097401	1.44E-06	0.000374794	0.015360863	38.41324107
380641.3697	1523963474	181.1303	4	105	4.4018402	3.5303011	0.81896818	6.83E-07	2.8313198	1.44E-06	0.000293732	0.015360863	38.38359859
380646.3787	1523963479	186.1393	4	105	4.4008598	3.531868	0.82509392	6.83E-07	2.8529506	1.44E-06	0.000324249	0.015360863	38.42528117
380651.3914	1523963484	191.152	4	105	4.4009132	3.5336885	0.83122021	6.83E-07	2.8745933	1.44E-06	0.00052166	0.015360863	38.364616
380656.3965	1523963489	196.1571	4	105	4.399437	3.5351276	0.83734024	6.83E-07	2.8962238	1.44E-06	0.000274658	0.015360863	38.43241365
380661.3976	1523963494	201.1582	4	105	4.4014702	3.5368481	0.84344751	6.83E-07	2.9178188	1.44E-06	0.000276566	0.015360863	38.38958486
380666.413	1523963499	206.1736	4	105	4.4004936	3.5385656	0.84958363	6.83E-07	2.9395268	1.44E-06	0.000273705	0.015360863	38.405563
380671.4233	1523963505	211.1839	4	105	4.4011688	3.5404663	0.85571933	6.83E-07	2.9612436	1.44E-06	0.000281334	0.015360863	38.3607109
380676.426	1523963510	216.1866	4	105	4.401123	3.5421858	0.8618241	6.83E-07	2.9828622	1.44E-06	0.000175476	0.015360863	38.423775
380681.453	1523963515	221.2136	4	105	4.4029198	3.5440454	0.86795241	6.83E-07	3.0045757	1.44E-06	0.000376701	0.015360863	38.441635
380686.4754	1523963520	226.236	4	105	4.4019127	3.5459909	0.87409556	6.83E-07	3.0263536	1.44E-06	0.000243187	0.015360863	38.442535
380691.2858	1523963524	231.0464	4	105	4.3996849	3.548068	0.88000154	6.83E-07	3.0473025	1.44E-06	0.000243187	0.015360863	38.467335
380692.3601	1523963525	1.0164	5	105	0	3.4618187	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.085536957	0.015360863	38.470539
380693.3601	1523963526	2.0164	5	105	0	3.453351	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.009120941	0.015360863	38.46251015
380694.3563	1523963527	3.0126	5	105	0	3.4464502	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.007270813	0.015360863	38.45451181
380695.3547	1523963528	4.011	5	105	0	3.44067	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.006222725	0.015360863	38.4464958
380696.3481	1523963529	5.0044	5	105	0	3.4355564	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.006222725	0.015360863	38.44948211
380697.3463	1523963530	0.9275	6	105	-0.005765915	3.3713455	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.006222725	0.015363311	38.45248395
380698.4144	1523963531	1.0068	7	105	0	3.4262505	0.88000911	6.83E-07	3.0473294	1.44E-06	0.055294991	0.015363311	38.455696
380699.4317	1523963533	2.0241	7	105	0	3.4223099	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.004067421	0.015363311	38.4577961
380700.4177	1523963533	3.0101	7	105	0	3.4186707	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.003657341	0.015363311	38.45983159
380701.421	1523963535	4.0134	7	105	0	3.4154425	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.00336647	0.015363311	38.46190279
380702.4105	1523963535	5.0029	7	105	0	3.4122972	0.88000911	6.83E-07	3.0473294	1.44E-06	-0.00336647	0.015363311	38.44981407
380702.8546	1523963536	0.3735	8	105	0.70401764	3.4226208	0.88004398	6.83E-07	3.0474486	1.44E-06	0.006729126	0.015363311	38.44438786
380707.8576	1523963541	5.3765	8	105	1.1001024	3.425868	0.88156128	6.83E-07	3.0526497	1.44E-06	-0.001070023	0.015363311	38.383259
380712.8769	1523963546	10.3958	8	105	1.1000891	3.4216127	0.8830896	6.83E-07	3.0578823	1.44E-06	-0.000747681	0.015363311	38.340805
380717.881	1523963551	15.3999	8	105	1.099782	3.4182463	0.88462007	6.83E-07	3.0631166	1.44E-06	-0.00069046	0.015363311	38.28711807
380722.884	1523963556	20.4029	8	105	1.0998726	3.4155846	0.88615304	6.83E-07	3.0683546	1.44E-06	-0.000491142	0.015363311	38.20280969
380727.8967	1523963561	25.4156	8	105	1.0999022	3.4135752	0.88767892	6.83E-07	3.0735648	1.44E-06	-0.000351906	0.015363311	38.1425222
380732.9136	1523963566	30.4325	8	105	1.0996885	3.4119406	0.88921601	6.83E-07	3.0788105	1.44E-06	-0.000439644	0.015363311	38.05497575
380737.9337	1523963571	35.4526	8	105	1.0997038	3.4106865	0.89074892	6.83E-07	3.0840397	1.44E-06	-0.000265121	0.015363311	37.97530559
380742.9514	1523963576	40.4703	8	105	1.0999756	3.4098454	0.89228278	6.83E-07	3.0892706	1.44E-06	-0.000149727	0.015363311	37.927761
380747.9673	1523963581	45.4862	8	105	1.1000757	3.4090347	0.89381313	6.83E-07	3.0944881	1.44E-06	-0.000174522	0.015363311	37.820278
380752.9827	1523963586	50.5016	8	105	1.0998106	3.4086332	0.8953498	6.83E-07	3.0997264	1.44E-06	-0.000160217	0.015363311	37.7298598
380758.0026	1523963591	55.5215	8	105	1.1000128	3.4083548	0.89687991	6.83E-07	3.1049416	1.44E-06	-0.000103951	0.015363311	37.648441
380763.0051	1523963596	60.524	8	105	1.099906	3.4079266	0.89840609	6.83E-07	3.1101427	1.44E-06	-7.53E-05	0.015363311	37.61573865
380768.025	1523963601	65.5439	8	105	1.0997505	3.4078321	0.89994413	6.83E-07	3.1153843	1.44E-06	7.63E-06	0.015363311	37.58868
380773.0299	1523963606	70.5488	8	105	1.0998898	3.4077826	0.90147316	6.83E-07	3.120595	1.44E-06	-8.39E-05	0.015363311	37.434055
380778.0409	1523963611	75.5598	8	105	1.0998554	3.4078159	0.90300459	6.83E-07	3.1258135	1.44E-06	-0.000202179	0.015363311	37.389282
380783.046	1523963616	80.5649	8	105	1.0998516	3.4079142	0.90452683	6.83E-07	3.1310012	1.44E-06	0.000216484	0.015363311	37.31178455
380788.0499	1523963621	85.5688	8	105	1.0997324	3.4081583	0.90605706	6.83E-07	3.1362162	1.44E-06	0.000203133	0.015363311	37.265133
380793.0549	1523963626	90.5738	8	105	1.0997133	3.4082365	0.90758663	6.83E-07	3.1414292	1.44E-06	0.000110626	0.015363311	37.243698
380798.0632	1523963631	95.5821	8	105	1.0999146	3.408534	0.90911567	6.83E-07	3.1466408	1.44E-06	0.000281334	0.015363311	37.104023
380803.0712	1523963636	100.5901	8	105	1.099575	3.4088449	0.91064566	6.83E-07	3.1518559	1.44E-06	0.000115395	0.015363311	37.03852631
380808.0772	1523963641	105.5961	8	105	1.0998459	3.4091425	0.9121744	6.83E-07	3.1570673	1.44E-06	0.000107765	0.015363311	37.03155914
380813.0825	1523963646	110.6014	8	105	1.1000147	3.4094009	0.91370487	6.83E-07	3.1622849	1.44E-06	7.25E-05	0.015363311	36.93197799
380818.0898	1523963651	115.6087	8	105	1.0996838	3.4097404	0.91523582	6.83E-07	3.167505	1.44E-06	-6.01E-05	0.015363311	36.84816867
380823.1	1523963656	120.6189	8	105	1.099782	3.4101801	0.91676837	6.83E-07	3.1727309	1.44E-06	0.000121117	0.015363311	36.759468
380828.106	1523963661	125.6249	8	105	1.0998631	3.4105501	0.91829836	6.83E-07	3.1779487	1.44E-06	3.91E-05	0.015363311	36.74496129
380833.1123	1523963666	130.6312	8	105	1.0999584	3.410964	0.9198246	6.83E-07	3.1831546	1.44E-06	0.0001297	0.015363311	36.627029
380838.1177	1523963671	135.6366	8	105	1.1000519	3.4115772	0.92135543	6.83E-07	3.1883767	1.44E-06	0.000285149	0.015363311	36.62324508
380843.1234	1523963676	140.6423	8	105	1.0999155	3.4119177	0.92288107	6.83E-07	3.1935818	1.44E-06	2.96E-05	0.015363311	36.523785
380848.1282	1523963681	145.6471	8	105	1.1002178	3.4125414	0.9244104	6.83E-07	3.1988001	1.44E-06	0.000184059	0.015363311	36.503792
380853.1281	1523963686	150.647	8	105	1.1000671	3.4130087	0.92594534	6.83E-07	3.2040386	1.44E-06	0.000115395	0.015363311	36.41407179
380858.134	1523963691	155.6529	8	105	1.1001492	3.4134617	0.9274714	6.83E-07	3.2092471	1.44E-06	-2.67E-05	0.015363311	36.28532657
380863.1417	1523963696	160.6606	8	105	1.10005	3.413991	0.92900038	6.83E-07	3.2144668	1.44E-06	0.000130653	0.015363311	36.301338
380868.1461	1523963701	165.665	8	105	1.1001186	3.4145203	0.93053484	6.83E-07	3.2197058	1.44E-06	4.96E-05	0.015363311	36.235729
380873.1506	1523963706	170.6695	8	105	1.0999451	3.415061	0.93206489	6.83E-07	3.2249308	1.44E-06	-5.25E-05	0.015363311	36.20160768
380878.1684	1523963711	175.6873	8	105	1.1001387	3.4156952	0.93359357	6.83E-07	3.2301519	1.44E-06	0.000224113	0.015363311	36.100132
380883.1736	1523963716	180.6925	8	105	1.1000977	3.4161196	0.93511939	6.83E-07	3.2353637	1.44E-06	9.06E-05	0.015363311	36.07358653
380888.1912	1523963721	185.7101	8	105	1.1000929	3.4167805	0.93665892	6.83E-07	3.2406237	1.44E-06	0.000142097	0.015363311	35.990356
380893.2027	1523963726	190.7216	8	105	1.0999136	3.4174118	0.93819255	6.83E-07	3.2458644	1.44E-06	0.000110626	0.015363311	35.94055699
380898.213	1523963731	195.7319	8	105	1.0998526	3.4180336	0.93971568	6.83E-07	3.25107	1.44E-06	4.20E-05	0.015363311	35.900738
380903.2141	1523963736	200.733	8	105	1.0999451	3.4186859	0.94124532	6.83E-07	3.2562988	1.44E-06	8.68E-05	0.015363311	35.832809
380908.2219	1523963741	205.7408	8	105	1.1000919	3.4192047	0.94277626	6.83E-07	3.261533	1.44E-06	5.72E-05	0.015363311	35.7427658
380913.2289	1523963746	210.7478	8	105	1.1002665	3.4198427	0.94430488	6.83E-07	3.2667603	1.44E-06	0.00024128	0.015363311	35.728996
380918.2459	1523963751	215.7648	8	105	1.0999947	3.4205542	0.94583905	6.83E-07	3.2720075	1.44E-06	-2.86E-06	0.015363311	35.707115
380923.2517	1523963756	220.7706	8	105	1.1000872	3.4212351	0.94737256	6.83E-07	3.2772534	1.44E-06	5.25E-05	0.015363311	35.683136
380928.2639	1523963761	225.7828	8	105	1.0996466	3.4218292	0.94889772	6.83E-07	3.2824719	1.44E-06	0.000267982	0.015363311	35.56438637
380933.2666	1523963766	230.7855	8	105	1.1001406	3.4226131	0.95043141	6.83E-07	3.2877204	1.44E-06	0.000116348	0.015363311	35.56512099
380938.2761	1523963771	235.795	8	105	1.1000309	3.4233494	0.95196438	6.83E-07	3.2929678	1.44E-06	0.000226021	0.015363311	35.52662377
380943.3	1523963776	240.8189	8	105	1.1003227	3.4241161	0.95349711	6.83E-07	3.2982154	1.44E-06	0.000252724	0.015363311	35.44351365
380948.3064	1523963781	245.8253	8	105	1.1001406	3.4246578	0.95502859	6.83E-07	3.3034596	1.44E-06	6.68E-06	0.015363311	35.42443838
380953.3128	1523963786	250.8317	8	105	1.0998945	3.4254475	0.95655411	6.83E-07	3.3086848	1.44E-06	0.000206947	0.015363311	35.396683
380958.3312	1523963791	255.8501	8	105	1.1001072	3.4261751	0.95809013	6.83E-07	3.313947	1.44E-06	3.81E-06	0.015363311	35.32263348
380963.3347	1523963796	260.8536	8	105	1.0998926	3.4269772	0.95961195	6.83E-07	3.3191614	1.44E-06	0.000107765	0.015363311	35.27560494
380968.3379	1523963801	265.8568	8	105	1.1001158	3.4276123	0.96114963	6.83E-07	3.3244317	1.44E-06	0.000210762	0.015363311	35.228535
380973.3536	1523963806	270.8725	8	105	1.1000757	3.4285402	0.96268088	6.83E-07	3.3296809	1.44E-06	0.000252724	0.015363311	35.137455
380978.3559	1523963811	275.8748	8	105	1.1000252	3.4294825	0.96421152	6.83E-07	3.3349295	1.44E-06	0.00017643	0.015363311	35.12933316
380983.3688	1523963816	280.8877	8	105	1.1000023	3.4301786	0.9657408	6.83E-07	3.3401747	1.44E-06	0.0001297	0.015363311	35.053345
380988.3864	1523963821	285.9053	8	105	1.1001129	3.430975	0.96727186	6.83E-07	3.3454273	1.44E-06	-4.96E-05	0.015363311	35.01763571
380993.4122	1523963826	290.9311	8	105	1.1001863	3.4319897	0.96881104	6.83E-07	3.350709	1.44E-06	0.000266075	0.015363311	34.99059354
380998.4345	1523963832	295.9534	8	105	1.1001282	3.4327869	0.97034383	6.83E-07	3.3559701	1.44E-06	0.000246048	0.015363311	34.978699
381003.4441	1523963837	300.963	8	105	1.1001425	3.4338722	0.97187632	6.83E-07	3.3612318	1.44E-06	5.05E-05	0.015363311	34.95145854
381008.4491	1523963842	305.968	8	105	1.1001492	3.4347639	0.97340047	6.83E-07	3.3664663	1.44E-06	5.53E-05	0.015363311	34.891533
381013.4564	1523963847	310.9753	8	105	1.099905	3.4358482	0.97493058	6.83E-07	3.3717227	1.44E-06	0.000277519	0.015363311	34.87035
381018.4783	1523963852	315.9972	8	105	1.0997152	3.436904	0.97647059	6.83E-07	3.3770146	1.44E-06	0.00017643	0.015363311	34.813641
381023.4981	1523963857	321.017	8	105	1.0996895	3.4379015	0.9780035	6.83E-07	3.3822842	1.44E-06	6.48E-05	0.015363311	34.7483763
381028.5109	1523963862	326.0298	8	105	1.1001568	3.4391098	0.97953117	6.83E-07	3.3875368	1.44E-06	0.00028038	0.015363311	34.68725722
381033.5297	1523963867	331.0486	8	105	1.1000175	3.4402876	0.98106772	6.83E-07	3.392822	1.44E-06	0.00026226	0.015363311	34.673264
381038.5439	1523963872	336.0628	8	105	1.1002808	3.4412956	0.98260099	6.83E-07	3.3980978	1.44E-06	0.000182152	0.015363311	34.63923368
381043.5497	1523963877	341.0686	8	105	1.0998392	3.442647	0.98413062	6.83E-07	3.4033628	1.44E-06	0.000247955	0.015363311	34.620098
381048.5712	1523963882	346.0901	8	105	1.0999336	3.4441042	0.98566413	6.83E-07	3.408643	1.44E-06	0.00025177	0.015363311	34.58207376
381053.5815	1523963887	351.1004	8	105	1.100193	3.4451971	0.98719478	6.83E-07	3.4139154	1.44E-06	0.000346184	0.015363311	34.50071462
381058.5866	1523963892	356.1055	8	105	1.1001081	3.44666	0.98872423	6.83E-07	3.4191859	1.44E-06	0.000510216	0.015363311	34.483898
381063.6135	1523963897	361.1324	8	105	1.1001158	3.4481401	0.9902572	6.83E-07	3.4244709	1.44E-06	0.000337601	0.015363311	34.482189
381068.6264	1523963902	366.1453	8	105	1.0999136	3.4497347	0.99178708	6.83E-07	3.4297471	1.44E-06	0.000536919	0.015363311	34.44869267
381073.6432	1523963907	371.1621	8	105	1.1000834	3.4513884	0.99331993	6.83E-07	3.4350364	1.44E-06	0.000305176	0.015363311	34.41784761
381078.6561	1523963912	376.175	8	105	1.1000252	3.4529819	0.99485683	6.83E-07	3.4403417	1.44E-06	0.000409126	0.015363311	34.37564184
381083.6632	1523963917	381.1821	8	105	1.1001577	3.4546452	0.996387	6.83E-07	3.445627	1.44E-06	0.000351906	0.015363311	34.373543
381088.6711	1523963922	386.19	8	105	1.1002016	3.4564915	0.99791938	6.83E-07	3.4509223	1.44E-06	0.000231743	0.015363311	34.329456
381093.6728	1523963927	391.1917	8	105	1.0998468	3.4585056	0.99944097	6.83E-07	3.4561832	1.44E-06	0.00056839	0.015363311	34.2493796
381098.6937	1523963932	396.2126	8	105	1.100008	3.4604864	1.0009798	6.83E-07	3.4615068	1.44E-06	0.000423431	0.015363311	34.278336
381103.6955	1523963937	401.2144	8	105	1.1004248	3.4627781	1.0025096	6.83E-07	3.4668026	1.44E-06	0.000351906	0.015363311	34.21719822
381108.7015	1523963942	406.2204	8	105	1.1000967	3.4649458	1.0040348	6.83E-07	3.4720857	1.44E-06	0.000505447	0.015363311	34.17100592
381113.7016	1523963947	411.2205	8	105	1.0997715	3.4674635	1.0055646	6.83E-07	3.4773881	1.44E-06	0.000727654	0.015363311	34.20221238
381118.7177	1523963952	416.2366	8	105	1.0998764	3.470108	1.0070888	6.83E-07	3.4826751	1.44E-06	0.000460625	0.015363311	34.109066
381123.7328	1523963957	421.2517	8	105	1.1002283	3.4725723	1.0086288	6.83E-07	3.4880211	1.44E-06	0.000442505	0.015363311	34.087856
381128.757	1523963962	426.2759	8	105	1.1001701	3.4756193	1.0101655	6.83E-07	3.4933596	1.44E-06	0.000699997	0.015363311	34.12593024
381133.7685	1523963967	431.2874	8	105	1.1002016	3.4786673	1.0117002	6.83E-07	3.4986961	1.44E-06	0.000662804	0.015363311	34.081978
381138.7888	1523963972	436.3077	8	105	1.1001034	3.4818363	1.0132331	6.83E-07	3.5040307	1.44E-06	0.0008564	0.015363311	34.03371
381143.7891	1523963977	441.308	8	105	1.099885	3.4852676	1.0147601	6.83E-07	3.5093503	1.44E-06	0.000760078	0.015363311	34.03899789
381148.7915	1523963982	446.3104	8	105	1.099885	3.4890404	1.0162845	6.83E-07	3.5146661	1.44E-06	0.000743866	0.015363311	34.052074
381153.812	1523963987	451.3309	8	105	1.0998116	3.4928951	1.0178174	6.83E-07	3.5200171	1.44E-06	0.00056839	0.015363311	33.993908
381158.8145	1523963992	456.3334	8	105	1.0999966	3.4970074	1.0193514	6.83E-07	3.5253782	1.44E-06	0.000819206	0.015363311	33.945602
381163.8152	1523963997	461.3341	8	105	1.0999413	3.5014963	1.0208727	6.83E-07	3.5307019	1.44E-06	0.000963211	0.015363311	33.884609
381168.8212	1523964002	466.3401	8	105	1.0999928	3.5062943	1.0224046	6.83E-07	3.5360696	1.44E-06	0.000926971	0.015363311	33.91853
381173.8425	1523964007	471.3614	8	105	1.100049	3.5114536	1.0239446	6.83E-07	3.5414734	1.44E-06	0.001140595	0.015363311	33.89540946
381178.8545	1523964012	476.3734	8	105	1.1002445	3.5170097	1.0254757	6.83E-07	3.546854	1.44E-06	0.001135826	0.015363311	33.87741936
381183.8554	1523964017	481.3743	8	105	1.0997763	3.5228148	1.0270017	6.83E-07	3.5522254	1.44E-06	0.001340866	0.015363311	33.83820078
381188.8665	1523964022	486.3854	8	105	1.1000652	3.5294781	1.0285304	6.83E-07	3.5576153	1.44E-06	0.001350403	0.015363311	33.846333
381193.8768	1523964027	491.3957	8	105	1.1002626	3.5363626	1.0300618	6.83E-07	3.5630257	1.44E-06	0.001605988	0.015363311	33.79538102
381198.9001	1523964032	496.419	8	105	1.1000719	3.5440817	1.0316017	6.83E-07	3.5684769	1.44E-06	0.00171566	0.015363311	33.79121408
381203.9224	1523964037	501.4413	8	105	1.1001329	3.5522203	1.0331315	6.83E-07	3.5739045	1.44E-06	0.001763344	0.015363311	33.76808546
381208.9432	1523964042	506.4621	8	105	1.1000834	3.5614147	1.0346683	6.83E-07	3.5793707	1.44E-06	0.0020895	0.015363311	33.76504906
381213.921	1523964047	511.4399	8	105	1.1000919	3.5714197	1.0361906	6.83E-07	3.5847998	1.44E-06	0.002112389	0.015363311	33.767151
381218.4187	1523964051	515.9376	8	105	1.0999994	3.5814333	1.0375609	6.83E-07	3.5897005	1.44E-06	0.002394676	0.015363311	33.74194356
381222.6291	1523964056	520.148	8	105	1.1001453	3.5914488	1.0388536	6.83E-07	3.594336	1.44E-06	0.002485275	0.015363311	33.7671504
381227.6452	1523964061	525.1641	8	105	1.0632067	3.6001911	1.0403326	6.83E-07	3.5996563	1.44E-06	2.77E-05	0.015363311	33.72297788
